"id","product_category_id","name","price","short_description","long_description"
98,1,LeBron 18 Low x Mimi Plange 'Higher Learning',11597,Basketball Shoes,"Unfashion visionary Mimi Plange follows her own rules, creating culture-spanning works that are elegant, expansive and completely unexpected.The LeBron 18 Low 'Higher Learning' is her first sneaker design, inspired by varsity jackets that are a powerful symbol of sport and education.She colours the LeBron 18 Low with unblended shades of mustard, burgundy, pink and crimson, with letterman jacket-like striped ribbing along the sides.The blocky lettering in LeBron's ""Just a Kid from Akron"" anthem and the spirited lion mascot stand for the primacy of education and the power of sport to transform lives."
99,1,Nike Retro GTS,3997,Women's Shoes,"There's no need for frills when you're classic.The Nike Retro GTS is just that—your classically simple, always stylish canvas shoe.Nodding to the '96 original that gave a generation of skaters their no-care attitude, the new design gets updated with a comfort insole, embroidered logos and metal eyelets.Featuring canvas on the upper and tough rubber sole with heritage herringbone traction pattern it lets you turn heads without trying."
100,1,Nike Waffle One,6637,Women's Shoes,"Bringing a new look to the Waffle sneaker family, the Nike Waffle One balances everything you love about heritage Nike running with fresh innovations.Its new TPU heel clip adds energy while a mixture of transparent mesh (let that sock game shine) and retro suedes give texture and depth.The updated Waffle outsole provides a level of support and traction you have to feel to believe."
101,1,Nike Dunk High 1985 SP,9197,Shoes,"Celebrate 1985 with an updated version of the Dunk High, recrafted to reflect the first 1985 Dunk—and amplified by a cloud-like graphic that adds an expressive touch reminiscent of '80s-style tie-dye.Its design through both the upper and tooling have been modified to match the shape, look and feel of the original to create streamlined appeal, while still bringing you the familiar comfort of the classic."
102,1,Nike Waffle One Crater,7437,Men's Shoes,"The Nike Waffle One Crater is eye candy for your feet. Its playful speckled midsole (created from Crater Foam) sweetens retro BRS style with a modern touch. And for added depth, the upper—made with at least 20% recycled materials by weight—includes transparent mesh so you can let your sock game shine."
103,1,Nike Air Max 96 II,11597,Men's Shoe,"For the first time, the Air Max 96 II returns with a 1–1 remake. Bringing back the sporty aesthetic imagined by famed Nike designer Sergio Lorenzo, with retro colours on a classic '90s construction, it's a return to throwback athletics styling. Nike Air cushioning keeps it comfortable. Long live the bubble."
104,1,NikeCourt React Vapor NXT,11597,Women's Hard Court Tennis Shoes,"For the rally that won't relent or the dangling volley that needs to be smashed at the net, go with the next generation of tennis performance. Backed by years of athlete data, it provides the kind of tenacious traction that can help you get to that unreachable ball along the baseline. An innovative cushioning system offers the sort of satisfying support that can help make the difference if your match goes the distance."
105,1,Nike Crater Impact,6637,Men's Shoes,"Nike Crater Impact is part of our sustainability journey to transform trash into shoes that tread a little lighter. Made from at least 25% recycled material by weight, it brings in unique design choices that reduce waste when compared with traditional methods—like an embroidered Swoosh logo, efficient overlays and of course its Crater Foam midsole."
106,1,Nike Force 1 Crater,4797,Younger Kids' Shoes,There's a fun secret about the Nike Force 1 Crater: It contains at least 20% recycled content!A see-through design gives a peek into these legendary kicks so littles can see and feel what makes these kicks special before heading out for a day of play.
107,1,Nike Air Force 1 S50,5037,Older Kids' Shoe,"50 years of the Swoosh.Awesome, right?The Nike Air Force 1 S50 celebrates this milestone on one of our classics.This '82 original features a tongue label that pays tribute to our humble beginnings.Add in classic leather and contrast stitching, and it's all about showing big love to a landmark year."
108,1,Nike Phantom GT2 Pro FG,10397,Firm-Ground Football Boot,"Building on the Phantom GT, the Nike Phantom GT2 Pro FG has an updated design and raised patterning to help create optimal spin to control the flight of the ball.Off-centre lacing provides a clean strike zone for skilful dribbling, passing and shooting."
109,1,Nike Air More Uptempo,5597,Younger Kids' Shoes,"The Nike Air More Uptempo is all about the A-I-R!Kids can't miss the big Air cushioning that lasts all day.With 3 elastic straps to make sure little feet stay secure plus durable materials, they'll be blazing trails for the next generation."
110,1,Nike Flex Advance,3197,Baby/Toddler Shoe,"The Nike Flex Advance for younger kids are as easy as 1, 2, 3. Nike FlyEase technology provides an extra-wide opening so little feet slip right in (seriously, it's a piece of cake). Attach the 2-piece strap across the top and it's done! They're super flexible, comfy and durable—perfect for little ones to grow from crawling to their first steps."
111,1,Nike Air More Uptempo '96,11597,Men's Shoe,"The Nike Air More Uptempo '96 brings classic basketball back to the streets.It features '90s graffiti-styled graphics alongside visible full-length Air cushioning.Elastic straps over the tongue keep your style sharp whether you rock them laced or unlaced.The throwback, chunky design is combined with of-era over-branding for a look that will never fade."
112,1,Nike Wildhorse 7,8237,Men's Trail Running Shoes,Take on those tough and extreme trail runs with the rugged build of the Nike Wildhorse 7.Confidently take on rocky terrain with high-abrasion rubber on the outsole that adds durable traction.The upper delivers durable ventilation with support where you need it.Foam midsole cushioning gives a neutral feel and provides responsiveness on every mile.
113,1,Jordan Series .03 'Dear '90s',5437,Shoes,"The Jordan Series .03 continues the story of how Mike became the greatest of all time, with an ode to the '90s twist. Wearable in any setting, the shoe has some stretch to accommodate wider feet.It's constructed like classic sneakers, with clean, high sidewalls that are wrapped for durability.The shoe symbolises the influence and inspiration for generations of kids who look up to Mike—players and fans alike looking to find their wings."
114,1,Nike Aqua Rift,7997,Women's Shoes,"Blending features from 2 classic '90s style influences, the Nike Aqua Rift takes retro beach style into the present with a futuristic silhouette and an exaggerated stance. Featuring the iconic split toe from Nike Air Rift, it looks like nothing else on the streets. Larger-than-life shapes and cartoonish colours from the Nike Aqua line put the upper in a time and place all of its own."
115,1,Nike Air More Uptempo,7997,Older Kids' Shoes,"The Nike Air More Uptempo is all about the A-I-R!You can't miss the big Nike Air cushioning that lasts all day.With 3 elastic straps to make sure your foot stays secure plus durable materials, you'll be blazing trails for the next generation."
116,1,Nike Air Huarache,8237,Men's Shoes,"Built to fit your foot and designed for comfort, the Nike Air Huarache brings back a street-level favourite.Soft leather accents on the upper are mixed with super-breathable, perfectly shined neoprene-like fabric for easy styling.The low-cut collar and bootie-like construction keep it sleek.Its iconic heel clip and stripped-away branding keep the early '90s look you love."
117,1,Nike Air Force 1/1,5997,Older Kids' Shoes,"You're invited to our big party! The Nike Air Force 1/1 is your favourite neon dance party brought to life on an icon. Bright, flashy letters and a glittery Swoosh embrace all the fun, while keeping the classic look and feel of the AF-1. What's more, removable patches let you customise your look while you get your groove on."
118,1,Nike Air Zoom Pegasus 38,7997,Women's Road Running Shoes,"The road is your runway. Get ready to take flight in the workhorse with wings. Back with extra bounce that's perfect for hitting the tarmac. Whether you're racking up everyday miles or on your long run, feel the spring in your step with the same cushioned support as its predecessor. Breathable mesh in the upper combines the comfort and durability you want with a wider fit at the toes."
119,1,Jordan 6 Retro Little Flex,3597,Baby/Toddler Shoe,Match what your parents wear. The Jordan 6 Retro Little Flex gives kids a super-comfy and flexible shoe that's easy to get on and off. It's light and breezy with a look inspired by the Air Jordan 6.
